Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.85,0.835,0.815,0.85
Balanced Accuracy,0.7692949520233625,0.7005284383256849,0.6579752468363232,0.8429981921846752
Precision,0.7073170731707317,0.75,0.7083333333333334,0.639344262295082
Recall,0.6170212765957447,0.44680851063829785,0.3617021276595745,0.8297872340425532
F1 score,0.6590909090909092,0.56,0.4788732394366197,0.7222222222222223

Minor,Henrique,Alice,Rebecca,Gretchen
Accuracy,0.845,0.825,0.82,0.85
Balanced Accuracy,0.7034054302807179,0.6546249424758399,0.8143887099248351,0.7970547630004602
Precision,0.6785714285714286,0.625,0.5409836065573771,0.6170212765957447
Recall,0.4634146341463415,0.36585365853658536,0.8048780487804879,0.7073170731707317
F1 score,0.5507246376811594,0.4615384615384615,0.6470588235294118,0.6590909090909092

Henrique,Minor,Alice,Rebecca,Gretchen
Accuracy,0.845,0.88,0.805,0.835
Balanced Accuracy,0.7753322259136213,0.7209302325581395,0.8417774086378738,0.7994186046511628
Precision,0.4634146341463415,0.5833333333333334,0.4098360655737705,0.44680851063829785
Recall,0.6785714285714286,0.5,0.8928571428571429,0.75
F1 score,0.5507246376811594,0.5384615384615384,0.5617977528089887,0.56

Alice,Minor,Henrique,Rebecca,Gretchen
Accuracy,0.825,0.88,0.765,0.815
Balanced Accuracy,0.7386363636363636,0.7518939393939394,0.7765151515151515,0.768939393939394
Precision,0.36585365853658536,0.5,0.3114754098360656,0.3617021276595745
Recall,0.625,0.5833333333333334,0.7916666666666666,0.7083333333333334
F1 score,0.4615384615384615,0.5384615384615384,0.4470588235294118,0.4788732394366197

Rebecca,Minor,Henrique,Alice,Gretchen
Accuracy,0.82,0.805,0.765,0.85
Balanced Accuracy,0.7417148248614224,0.6941266658804104,0.6377520934072414,0.7908951527302748
Precision,0.8048780487804879,0.8928571428571429,0.7916666666666666,0.8297872340425532
Recall,0.5409836065573771,0.4098360655737705,0.3114754098360656,0.639344262295082
F1 score,0.6470588235294118,0.5617977528089887,0.4470588235294118,0.7222222222222223

Gretchen,Minor,Henrique,Alice,Rebecca
Accuracy,0.85,0.835,0.815,0.85
Balanced Accuracy,0.7692949520233625,0.7005284383256849,0.6579752468363232,0.8429981921846752
Precision,0.7073170731707317,0.75,0.7083333333333334,0.639344262295082
Recall,0.6170212765957447,0.44680851063829785,0.3617021276595745,0.8297872340425532
F1 score,0.6590909090909092,0.56,0.4788732394366197,0.7222222222222223

